Name,Address,Score,Reviews,Budget
ピッツェリア ローロ,東京都板橋区大山東町60-4,3.04,16,"￥3,000～￥3,999"
マルジュー　ピッツァ,東京都板橋区仲宿60-16,3.05,4,-
蔦や,東京都板橋区大山町10-8,3.05,2,"￥2,000～￥2,999"
窯焼きピザとワインのお店 ROMAE 炉前,東京都葛飾区新小岩1-29-7,3.09,25,"￥3,000～￥3,999"
ドミノ・ピザ お花茶屋店,東京都葛飾区白鳥3-13-12,-,1,-
ノンナ 青戸店,東京都葛飾区青戸3-41-12,3.02,6,"￥1,000～￥1,999"
ピッツェリア ダ タサキ,東京都葛飾区金町6-11-1,3.50,33,"￥3,000～￥3,999"
パルメナーラ アリオ亀有店,東京都葛飾区亀有3-49-3,3.00,5, ～￥999
ピザハット 高砂店,東京都葛飾区細田4-22-15,3.00,1,-
トラットリア た喜ち 高砂店,東京都葛飾区高砂5-46-3,3.09,8,"￥3,000～￥3,999"
ラ・タヴォラ・ディ・オーヴェルニュ,東京都葛飾区細田5-9-15,3.39,34, ～￥999
ドミノ・ピザ 金町店,東京都葛飾区金町3-20-10,-,1,-
Pizzeria luna e Dolce,東京都葛飾区柴又7-1-10,3.50,35,"￥2,000～￥2,999"
クーラ　ダイニング,東京都葛飾区お花茶屋1-19-17,3.02,3,"￥1,000～￥1,999"
ピザーラ 柴又店,東京都葛飾区柴又6-1-3,-, - ,-
ジョリーパスタ 葛飾新宿店,東京都葛飾区新宿3丁目21-11,3.02,5,-
matilda,東京都葛飾区お花茶屋1-12-13,-,1,-
ピザハット 金町店,東京都葛飾区東金町4-23-9,3.02,3,"￥2,000～￥2,999"
カフェ ガーデン,東京都葛飾区立石6丁目18-2,3.16,15,-
JUN'S PIZZA,東京都葛飾区亀有4-25-11,3.03,7,"￥2,000～￥2,999"
ボレロ Tia blanca支店,東京都葛飾区亀有3-21-11,-,2,"￥4,000～￥4,999"
ジョリーパスタ 新小岩店,東京都葛飾区西新小岩5-25-16,3.00,4,-
歩庵‎,東京都葛飾区金町5-13-7,3.06,7,"￥2,000～￥2,999"
プテカ,東京都葛飾区青戸3-32-4,3.14,18,"￥4,000～￥4,999"
バッカス,東京都葛飾区お花茶屋1-26-4,3.05,6,"￥2,000～￥2,999"
PIZZA酒場Rocco,東京都葛飾区立石4-26-2,3.05,2,"￥1,000～￥1,999"
イタリアンダイニングDONA ビーンズ赤羽店,東京都北区赤羽1-1-1,3.05,4,"￥1,000～￥1,999"
トムボーイカフェ 十条本店,東京都北区上十条1-11-10,3.06,38,"￥3,000～￥3,999"
baroom,東京都北区滝野川7-3-8,-,2,"￥3,000～￥3,999"
バリバリ鶏 赤羽駅前店,東京都北区赤羽1-16-2,3.01,3,"￥2,000～￥2,999"
Trattoria Salice ,東京都北区赤羽1-49-8,3.08,8,"￥3,000～￥3,999"
金の蔵 赤羽駅前店,東京都北区赤羽1-14-1,-, - ,"￥2,000～￥2,999"
ペンナロッソ,東京都北区赤羽南1-4-9,3.02,18,"￥2,000～￥2,999"
ピッツェリア　アルベリ,東京都北区王子1-23-3,3.05,7,"￥2,000～￥2,999"
ラッコズ ニューヨークスタイルピザ,東京都北区王子本町1-1-24,3.07,24,"￥1,000～￥1,999"
エルバ,東京都北区田端3-8-3,3.05,16,"￥5,000～￥5,999"
赤バル レッツェ 赤羽店,東京都北区赤羽1-12-4,3.33,61,"￥3,000～￥3,999"
ナポリの窯 田端店,東京都北区田端新町2-9-5,3.00,1,-
Bar＋Food Bounce 十条店,東京都北区上十条2-23-2,-, - ,-
泡Awa de PIZZA,東京都北区上十条3-24-1,-,3,"￥2,000～￥2,999"
５感　小皿イタリアン＆ワイン 赤羽店,東京都北区赤羽南1-5-7,3.10,12,"￥2,000～￥2,999"
ジョリーパスタ 十条店,東京都北区上十条2-13-1,3.03,6, ～￥999
カプリカフェ アトレヴィ田端店,東京都北区東田端1-17-2,3.06,32,"￥2,000～￥2,999"
ピザーラ 東十条店,東京都北区東十条1-4-4,3.02,2,"￥1,000～￥1,999"
Trattoria&Pizzeria LOGIC 豊洲,東京都江東区豊洲2-4-9,3.06,38,"￥3,000～￥3,999"
イタリアンダイニングドナ イオン東雲店,東京都江東区東雲1-9-10,3.02,1,"￥1,000～￥1,999"
PIZZA SALVATORE CUOMO 豊洲,東京都江東区豊洲3-3-9,3.12,73,"￥3,000～￥3,999"
ミーファ フットボール カフェ,東京都江東区豊洲6-1-23,3.05,4,"￥1,000～￥1,999"
ポポラマーマ 門前仲町店,東京都江東区富岡1-7-6,3.03,17, ～￥999
ピザーラ エクスプレス キッザニア東京店,東京都江東区豊洲2-4-9,3.07,20, ～￥999
ナポリの窯 大島店,東京都江東区大島1-30-4,3.01,3,"￥2,000～￥2,999"
リンシエメ,東京都江東区亀戸1-31-7,3.56,43,"￥3,000～￥3,999"
パリアッチョ 深川ギャザリア店,東京都江東区木場1-5-10,3.07,15,"￥3,000～￥3,999"
アットトウキョウ グリル ハーバー,東京都江東区豊洲2-4-9,3.07,19,"￥2,000～￥2,999"
TRATTORIA Liana イーストネット東陽町店,東京都江東区東陽7-1-1,3.05,11,"￥3,000～￥3,999"
クレメンティア,東京都江東区東陽1-11-2,3.56,130,"￥5,000～￥5,999"
ピザーラ 有明,東京都江東区東雲1-8-3,-,1,"￥2,000～￥2,999"
レッドウッドピザ,東京都江東区住吉2-24,3.22,7,"￥2,000～￥2,999"
ドミノ・ピザ 東陽一丁目店,東京都江東区東陽1-16-14,3.02,3,"￥1,000～￥1,999"
リトリート 亀戸,東京都江東区亀戸5-2-1,-, - ,-
ピッツェリア メリ プリンチペッサ 豊洲店,東京都江東区豊洲3-6-8,3.03,8,"￥2,000～￥2,999"
センプレ ピッツァ アトレ亀戸店,東京都江東区亀戸5-1-1,3.05,10,"￥1,000～￥1,999"
いたり家 門前仲町店,東京都江東区門前仲町2-9-1,3.06,30,"￥2,000～￥2,999"
ピザポケット 南砂町店,東京都江東区南砂4-2-15,3.03,4,"￥5,000～￥5,999"
ビアンコ,東京都江東区住吉1-15-10,3.05,3,"￥1,000～￥1,999"
とんかつ とんとん,東京都江東区常盤1-11-1,3.07,14,"￥1,000～￥1,999"
リアナパデッラ 東陽町店,東京都江東区南砂2-1-12,3.08,37,"￥3,000～￥3,999"
パパスグリル,東京都江東区北砂7-5-14,3.09,9, ～￥999
ディデアン,東京都江東区富岡1-15-3,3.55,92,"￥2,000～￥2,999"
イタリア料理レストラン ジョルノッテ,東京都江東区亀戸2-27-12,3.52,19,"￥3,000～￥3,999"
ポポラマーマ アリオ北砂店,東京都江東区北砂2-17-1,3.02,10, ～￥999
ピザーラ  清澄店,東京都江東区富岡2丁目11-9,3.01,4,"￥1,000～￥1,999"
モンナカーノ,東京都江東区富岡1-14-14,3.27,21,"￥3,000～￥3,999"
カフェ・ド・ポコ,東京都江東区亀戸6-33-1,3.04,4,-
ミア ボッカ SUNAMO 南砂町店,東京都江東区新砂3-4-31,3.15,23,"￥2,000～￥2,999"
ピッツェリア ドォーロ ローマ 台場店,東京都江東区青海1-1-10,3.08,16,"￥2,000～￥2,999"
マンマパスタバオバブ 東大島店,東京都江東区亀戸9-2-9,3.08,51,"￥2,000～￥2,999"
ベッラ・ナポリ,東京都江東区高橋9-3,3.67,198,"￥4,000～￥4,999"
Rym!,東京都江東区大島5-8-7,3.03,13,"￥1,000～￥1,999"
ピッツェリア グランデ バッボ,東京都江東区亀戸2-7-8,3.53,19,"￥1,000～￥1,999"
スパニッシュイタリアンバルASOBI 中目黒店,東京都目黒区上目黒3-1-4,3.12,21,"￥3,000～￥3,999"
イル ボスケット,東京都目黒区上目黒1-14-9,3.34,21,"￥3,000～￥3,999"
マーレ,東京都目黒区柿の木坂1-30-17,3.01,8,"￥3,000～￥3,999"
PIZZERIA DA GRANZA,東京都目黒区洗足2-25-13,3.55,25,"￥3,000～￥3,999"
PICO,東京都目黒区自由が丘1-5-9,3.08,47,"￥3,000～￥3,999"
PIZZAジャルディーノ　ＳＡＶＯＹ 目黒店,東京都目黒区下目黒2-2-16,3.52,35,"￥3,000～￥3,999"
TODAY'S SPECIAL KITCHEN 自由が丘,東京都目黒区自由が丘2-17-8,3.52,67,"￥2,000～￥2,999"
カフェ ラ・ボエム 自由が丘,東京都目黒区自由が丘1-4-8,3.09,101,"￥3,000～￥3,999"
ガレオーネ,東京都目黒区中根1-7-3,3.65,109,"￥5,000～￥5,999"
ナイン ピッツァ パスタ,東京都目黒区洗足1-6-1,3.54,49,"￥2,000～￥2,999"
PIZZA17,東京都目黒区自由が丘2-14-2,3.50,59,"￥3,000～￥3,999"
イ・ロッタ,東京都目黒区下目黒1-5-21,3.59,118,"￥3,000～￥3,999"
パーレンテッシ,東京都目黒区東山3-6-8,3.66,165,"￥5,000～￥5,999"
聖林館,東京都目黒区上目黒2-6-4,3.72,610,"￥3,000～￥3,999"
ペスカビアンカ,東京都目黒区駒場2-14-1,3.35,8,"￥4,000～￥4,999"
ナポリピッツァ　Pizzeria　la　Rossa,東京都目黒区目黒本町5-33-25,3.85,176,"￥3,000～￥3,999"
ラ・パウザ 自由が丘店,東京都目黒区自由が丘2-10-8,3.01,25,"￥1,000～￥1,999"
ポルトフィーノ,東京都目黒区緑が丘1-23-10,3.02,12,"￥3,000～￥3,999"
オステリア・ペコ,東京都目黒区洗足2-23-11,3.07,12,-
ピザーラ 自由が丘,東京都目黒区緑ヶ丘2-6-17,3.00,2,"￥2,000～￥2,999"
発酵イタリアン 23 ドゥエ トレ,東京都目黒区下目黒2-23-2,3.45,40,"￥4,000～￥4,999"
シェリール カブレ,東京都目黒区中目黒1-6-15,3.10,13,"￥4,000～￥4,999"
マイアミガーデン 自由が丘店,東京都目黒区自由が丘2-10-6,3.03,16,"￥5,000～￥5,999"
ピッツァ ソリデラ AEONSTYLE碑文谷,東京都目黒区碑文谷4-1-1,3.00,1, ～￥999
ピザハット 祐天寺店,東京都目黒区五本木1-31-16,-, - ,-
ドミノ・ピザ 目黒本町店,東京都目黒区目黒本町1-10-18,-,1, ～￥999
バッボ アンジェロ,東京都目黒区自由が丘1-25-12,3.52,64,"￥5,000～￥5,999"
ラ・バラッカ,東京都目黒区中根2-11-4,3.53,64,"￥8,000～￥9,999"
ピッツエリア エ トラットリア ダ イーサ,東京都目黒区青葉台1-28-9,3.64,873,-
ポストフェリーチェ,東京都目黒区柿の木坂1-31-14,3.50,52,"￥3,000～￥3,999"
トラットリア ピッツェリア アミーチ,東京都目黒区五本木2-54-14,3.19,43,"￥3,000～￥3,999"
ピッツァフォルノカフェ,東京都目黒区青葉台1-27-12,3.15,32, ～￥999
中目黒タップルーム,東京都目黒区上目黒2-1-3,3.52,76,"￥2,000～￥2,999"
ピザーラ 目黒本町店,東京都目黒区目黒本町4-15-21,3.00,2,"￥1,000～￥1,999"
ピッコロボスコ 駒沢,東京都目黒区東が丘2丁目12-12,3.08,12,"￥6,000～￥7,999"
ステラ,東京都目黒区鷹番3-14-3,3.63,67,"￥3,000～￥3,999"
おやっとさぁ 田町店,東京都港区芝浦3-7-9,3.03,10,"￥3,000～￥3,999"
レストラン マルタ,東京都港区新橋2-9-17,3.47,22,"￥3,000～￥3,999"
B612,東京都港区西麻布1-4-10,-, - ,"￥2,000～￥2,999"
キング オブ ジェーポップ,東京都港区新橋4-14-1,3.02,2,"￥2,000～￥2,999"
エッセドゥエ,東京都港区赤坂6-11-13,3.58,133,"￥4,000～￥4,999"
ぶどう酒食堂さくら,東京都港区六本木6-1-12,3.56,255,"￥4,000～￥4,999"
旬采,東京都港区六本木7-17-12,3.54,57,"￥4,000～￥4,999"
ピッツェリア ロマーナ ジャニコロ,東京都港区麻布十番2-8-8,3.58,61,"￥5,000～￥5,999"
リストランテ ピッツェリア ジャンカルロ Tokyo,東京都港区麻布台3-4-14,3.66,25,"￥8,000～￥9,999"
ピッザニア,東京都港区六本木2-3-7,3.06,14,"￥2,000～￥2,999"
Trattoria&Pizzeria LOGIC お台場,東京都港区台場1-6-1,3.07,14,"￥3,000～￥3,999"
Trattoria e Pizzeria De salita 赤坂,東京都港区赤坂3-10-17,3.42,39,"￥4,000～￥4,999"
アップステアーズ,東京都港区六本木7-3-10,3.55,94,"￥4,000～￥4,999"
インコントロ オステリア&グリル,東京都港区台場2-6-1,3.30,25,"￥6,000～￥7,999"
ガストンアンドギャスパー,東京都港区六本木7-4-4,3.20,145,"￥3,000～￥3,999"
俺のイタリアン 新橋赤レンガ通,東京都港区新橋3-6-8,3.22,20,"￥3,000～￥3,999"
バルケッタ 大門店,東京都港区浜松町1-18-11,3.06,15,"￥4,000～￥4,999"
トゥー・ドッグス・タップルーム,東京都港区六本木3-15-24,3.17,23,"￥3,000～￥3,999"
DRUNK BEARS ペディ汐留店,東京都港区東新橋1-9-1,3.10,12,"￥2,000～￥2,999"
イタリアン＆ワインバー CONA 六本木店,東京都港区六本木6-7-7,3.06,20,"￥3,000～￥3,999"
CONA 麻布十番店,東京都港区麻布十番1-5-26,3.11,28,"￥2,000～￥2,999"
アリアニコ,東京都港区芝浦3-14-2,3.08,29,"￥3,000～￥3,999"
ピッツェリア マルーモ 赤坂店,東京都港区赤坂3-8-14,3.08,60,"￥2,000～￥2,999"
ラ･ベファーナ 汐留,東京都港区東新橋1-8-2,3.32,73,"￥3,000～￥3,999"
PIZZAMAN TOKYO,東京都港区港南2-18-1,3.00,46,"￥2,000～￥2,999"
ターキッシュキッチン,東京都港区赤坂2-8-13,3.27,21,"￥4,000～￥4,999"
Pizzeria Bar Trico,東京都港区新橋5-12-7,3.31,30,"￥2,000～￥2,999"
ブリアンツァ6.1,東京都港区六本木1-4-5,3.58,43,"￥3,000～￥3,999"
トスカーナ 神谷町店,東京都港区虎ノ門4-3-1,3.08,42,"￥3,000～￥3,999"
PIZZA SALVATORE CUOMO 白金,東京都港区三田5-1-21,3.24,99,"￥3,000～￥3,999"
ピッツァ サルヴァトーレ クオモ 西麻布,東京都港区西麻布4-10-5,3.06,24,"￥3,000～￥3,999"
エノテカ ドォーロ オンニ ジョルノ,東京都港区芝浦1-1-1,3.25,26,"￥4,000～￥4,999"
ピッツェリア・ドォーロ 新橋店,東京都港区新橋5-18-1,3.52,87,"￥5,000～￥5,999"
オービカ モッツァレラバー 東京ミッドタウン店,東京都港区赤坂9-7-2,3.15,47,"￥2,000～￥2,999"
カフェ ラ・ボエム 白金,東京都港区白金台4-19-17,3.30,205,"￥3,000～￥3,999"
トラットリア・イタリア 品川店,東京都港区港南2-15-2,3.52,77,"￥3,000～￥3,999"
イルリトローボ,東京都港区六本木6-4-1,3.54,168,"￥3,000～￥3,999"
アントニオ 南青山本店,東京都港区南青山7-3-6,3.69,184,"￥8,000～￥9,999"
毛利 Salvatore Cuomo,東京都港区六本木6-10-1,3.22,136,"￥6,000～￥7,999"
カフェ ラ・ボエム 北青山,東京都港区北青山3-6-25,3.07,67,"￥4,000～￥4,999"
サライ 赤坂店,東京都港区赤坂2-13-23,3.24,47,"￥4,000～￥4,999"
イタリアーナ エノテカ ドォーロ,東京都港区海岸1-2-20,3.58,105,"￥5,000～￥5,999"
俺のイタリアン KAMIYACHO,東京都港区虎ノ門5-13-1,3.58,157,"￥3,000～￥3,999"
SALVATORE CUOMO & BAR 白金台,東京都港区白金1-29-9,3.00,29,"￥3,000～￥3,999"
オービカ モッツァレラ バー 六本木ヒルズ店,東京都港区六本木6-4-1,-, - ,"￥5,000～￥5,999"
24,東京都港区高輪4-10-30,3.35,45,"￥1,000～￥1,999"
オービカ モッツァレラバー 高輪店,東京都港区高輪4-10-18,3.04,3,"￥4,000～￥4,999"
ピッツェリア・トラットリア ナプレ 南青山店,東京都港区南青山5-6-24,3.58,540,"￥6,000～￥7,999"
ピッツェリア・トラットリア ナプレ 東京ミッドタウン店,東京都港区赤坂9-7-4,3.59,375,"￥6,000～￥7,999"
ニコラス 新橋店,東京都港区新橋3-16-2,3.24,58,"￥4,000～￥4,999"
パッパーレナポリ 品川店,東京都港区港南2-3-13,3.50,83,"￥4,000～￥4,999"
ピッツェリア・ギタロー 赤坂店,東京都港区赤坂7-10-7,3.48,32,"￥6,000～￥7,999"
ア・レガ,東京都港区白金台3-18-5,3.05,4, ～￥999
トリプルトゥエンティ,東京都港区六本木5-16-5,-,2,"￥2,000～￥2,999"
赤坂アンチョビ,東京都港区赤坂2-17-72,3.05,9,"￥3,000～￥3,999"
グラン・パ 六本木店,東京都港区六本木3-1-1,3.00,6,"￥2,000～￥2,999"
バー・ソシエ　Bar Socie,東京都港区芝浦3-14-2,3.06,11,"￥4,000～￥4,999"
ラ・パウザ 青山一丁目店,東京都港区南青山1-1-1,3.02,28,"￥1,000～￥1,999"
ペッシェドーロ お台場店,東京都港区台場1-7-1,3.09,59,"￥3,000～￥3,999"
ポポラート,東京都港区赤坂3-9-12,3.12,18,"￥3,000～￥3,999"
ピッツァ　ストラーダ ,東京都港区麻布十番3-6-2,3.58,94,"￥3,000～￥3,999"
芝倶楽部 フリーゾーン,東京都港区芝5-21-7,3.23,6,"￥1,000～￥1,999"
ナポリスタカ,東京都港区麻布台1-11-4,3.66,197,"￥6,000～￥7,999"
新橋珈琲店,東京都港区新橋2-21-1,3.20,67, ～￥999
トランブルー,東京都港区赤坂2-13-7,3.05,11,"￥4,000～￥4,999"
ラ・パウザ 汐留店,東京都港区東新橋1-9-2,3.01,24,"￥1,000～￥1,999"
パルテノペ 広尾店,東京都港区南麻布5-15-25,3.65,231,"￥5,000～￥5,999"
フレイズ フェイマス ピッツェリア,東京都港区六本木4-5-15,3.58,104,"￥3,000～￥3,999"
サンジのおれ様レストラン,東京都港区芝公園4-2-8,3.00,11,"￥2,000～￥2,999"
カボット カフェ,東京都港区芝2-12-13,3.09,26,"￥2,000～￥2,999"
ブリッジ,東京都港区新橋6-11-13,-, - ,-
GRIP,東京都港区赤坂3-12-1,3.05,5,"￥3,000～￥3,999"
トラットリア マルーモ 台場店,東京都港区台場1-6-1,3.50,44,"￥1,000～￥1,999"
ヴィア・パルテノペ 品川店,東京都港区港南2-16-5,3.58,161,"￥6,000～￥7,999"
誕鶏庵,東京都港区新橋5-34-6,-, - ,-
バーチョ・ディ・ジュリエッタ 日テレプラザ店,東京都港区東新橋1-6-1,3.04,3,-
ピッツェリア・リアナ 赤坂店,東京都港区赤坂7-6-13,3.07,15,"￥3,000～￥3,999"
4luglio,東京都港区西麻布2-12-4,3.14,13,"￥6,000～￥7,999"
ピザーラ 芝公園店,東京都港区芝,3.01,3,"￥2,000～￥2,999"
トラットリア フィレンツェ・サンタマリア 南青山店,東京都港区南青山4-1-1,3.58,89,"￥4,000～￥4,999"
バル 食堂.LOL,東京都港区新橋3-16-10,3.00,1,"￥3,000～￥3,999"
ドミノ・ピザ 芝一丁目店,東京都港区芝1-13-16,3.01,1, ～￥999
ピザハット 赤坂店 ,東京都港区赤坂7丁目5-7,3.00,1,"￥1,000～￥1,999"
ズッカ,東京都港区東麻布2-20-6,3.04,7, ～￥999
ピザカヤ,東京都港区西麻布3-1-19,3.06,27,"￥3,000～￥3,999"
ナポリの窯 白金高輪店,東京都港区三田5-3-1,3.02,5,"￥3,000～￥3,999"
ピッツェリア テルツォ オケイ,東京都港区新橋1-15-10,3.51,46,"￥4,000～￥4,999"
Royal Garden Cafe,東京都港区北青山2-1-19,3.50,256,"￥3,000～￥3,999"
だん家 カレッタ汐留店,東京都港区東新橋1-8-2,3.02,5,"￥2,000～￥2,999"
ピッツァスタジオ タマキ,東京都港区東麻布1-24-6-105,3.56,14,"￥5,000～￥5,999"
ピザスライス2,東京都港区南青山3-14-17,3.30,26,"￥1,000～￥1,999"
パレルモ 赤坂店,東京都港区赤坂3-10-4,3.19,49,"￥2,000～￥2,999"
ピザハット 芝4丁目店,東京都港区芝4-10-5,-, - ,-
ニューカブト,東京都港区赤坂3-12-10,-, - ,-
ラジャヴェッタ 麻布店,東京都港区南麻布1-13-8,-,2,-
ラジャ ヴェッタ お台場,東京都港区台場1-3,3.00,1,-
バンケットルーム赤坂 HITOTSUGI,東京都港区赤坂4-2-3,3.07,8,"￥4,000～￥4,999"
アレーナ・ロッサ,東京都港区赤坂6-3-3,3.01,32,"￥4,000～￥4,999"
カプリカフェ,東京都港区六本木6-2-31,3.06,31,"￥2,000～￥2,999"
ナポリス ピッツァ＆カフェ 赤坂 一ツ木通り,東京都港区赤坂3-18-10,3.08,27, ～￥999
サイゼリヤ 六本木店,東京都港区六本木7-15-17,3.00,5, ～￥999
800°ディグリーズ ナポリタン ピッツェリア 南青山店,東京都港区南青山5-4-50,3.09,8,"￥3,000～￥3,999"
フニクリ フニクラ,東京都港区芝5-23-16,3.30,28,"￥8,000～￥9,999"
ドリームファクトリー,東京都港区浜松町1-18-8,3.25,42,"￥3,000～￥3,999"
ラ・パウザ アクアシティお台場店,東京都港区台場1-7-1,3.05,44,"￥1,000～￥1,999"
ルチア,東京都港区六本木7-18-14,3.05,6,"￥3,000～￥3,999"
イタリア食堂TOKABO 田町センタービル店,東京都港区芝5-34-7,3.06,28,"￥3,000～￥3,999"
SAVOY 麻布十番店,東京都港区元麻布3-10-1,3.65,305,"￥2,000～￥2,999"
ピッツァ リディア,東京都港区白金3-4-16,3.00,10,"￥1,000～￥1,999"
それ行け ダディーパイ 麻布店,東京都港区南麻布2-5-21,3.02,1, ～￥999
SAVOY とまととちーず店,東京都港区麻布十番3-3-13,3.58,41,"￥4,000～￥4,999"
パスターヴォラ,東京都港区芝4-16-1,3.59,202,"￥3,000～￥3,999"
ピザーラ エクスプレス 東京タワー店,東京都港区芝公園4-2-8,3.06,19,"￥1,000～￥1,999"
PIZZA-LA 六本木店,東京都港区西麻布1-13-6,3.01,2,"￥2,000～￥2,999"
一枚皿,東京都港区虎ノ門3-8-3,3.04,8,-
シシリア 六本木店,東京都港区六本木6-1-26,3.55,137,"￥3,000～￥3,999"
トラットリア イル・パチョッコーネ,東京都港区南青山6-15-8,3.52,149,"￥8,000～￥9,999"
ポンテ ベッキオ,東京都港区西麻布4-3-1,-, - ,"￥5,000～￥5,999"
タランテッラ ダ ルイジ,東京都港区白金3-22-2-1F,3.66,158,"￥6,000～￥7,999"
ミンゴ,東京都港区西麻布1-10-16,3.02,8,"￥4,000～￥4,999"
パリアッチョ 汐留シティセンター店,東京都港区東新橋1-5-2,3.18,23,"￥3,000～￥3,999"
ドミノピザ 高輪店,東京都港区高輪3-4-1,3.01,1,-
ピッツェリア1830 品川キッチンフードコート,東京都港区高輪4-10-30,3.03,13,-
ラ・ジョコンダ,東京都港区三田2-10-2,3.38,18,"￥6,000～￥7,999"
デビルクラフト 浜松町店,東京都港区浜松町2-13-12,3.57,98,"￥4,000～￥4,999"
カフェ ド コア,東京都港区赤坂9-6-41,3.04,1,-
ネスベガス,東京都港区六本木3-14-7,-, - ,-
カヴォー デュ ドン,東京都港区六本木7-17-24,-, - ,-
モンテ アスル,東京都港区南青山2-27-18,3.40,231,"￥5,000～￥5,999"
ウエコナ 田町店,東京都港区芝5-14-5,3.09,31,"￥2,000～￥2,999"
クローフィッシュ,東京都港区赤坂3‐11‐7,3.05,4,"￥4,000～￥4,999"
N Cafe,東京都港区西麻布1-11-6,3.05,6,"￥2,000～￥2,999"
Trattoria&Pizzeria LOGIC 中野,東京都中野区中野5-65-5,3.06,27,"￥3,000～￥3,999"
イタリアン＆ワインバー CONA 中野店,東京都中野区中野5-58-5,3.00,12,"￥2,000～￥2,999"
ピッツェリア クッチーナ ナプリモ 中野店,東京都中野区中野5-60-2,3.05,4,"￥3,000～￥3,999"
南欧酒場 キャーロ,東京都中野区中野5-63-5,3.00,4,"￥2,000～￥2,999"
イタリアンダイニングDONA 中野坂上店,東京都中野区本町2-46-1,3.03,5,"￥3,000～￥3,999"
グラン・パ 中野北口2号店,東京都中野区中野4-6-10,3.06,20,"￥2,000～￥2,999"
ボナペティートパパ 中野店,東京都中野区中野5-56-10,3.44,84,"￥3,000～￥3,999"
パステルイタリアーナ 中野,東京都中野区中野3-34-27,3.04,5,"￥1,000～￥1,999"
ピアンタ 中野南口店,東京都中野区中野2-29-15,-,1,"￥3,000～￥3,999"
イタリア大衆酒場　アドリアーノ,東京都中野区中野5-54-3,3.00,7,"￥2,000～￥2,999"
アンクル ジョー,東京都中野区松が丘1-2-20,3.00,2,"￥1,000～￥1,999"
CASA,東京都中野区中野5-53-10,3.00,1,"￥1,000～￥1,999"
空の穴,東京都中野区沼袋3-28-10,3.02,12,"￥3,000～￥3,999"
Liel,東京都中野区沼袋1-36-1,3.05,7,"￥2,000～￥2,999"
ダンブラウン サミット東中野店,東京都中野区東中野4-5-10,3.03,1, ～￥999
ピザーラ 環七野方店,東京都中野区大和町1-13-9,3.00,1,-
グラッチェガーデンズ 東中野店,東京都中野区東中野4-30-6,3.03,16,"￥1,000～￥1,999"
ひげおやじの店パドレマスターチ,東京都中野区江古田4-36-3,3.05,14,"￥4,000～￥4,999"
ピッツェリア チーロ 東中野店 ,東京都中野区東中野3-8-3,3.58,131,"￥1,000～￥1,999"
イタリアンBBQ　Wistaria,東京都中野区中野5-47-3,3.05,8,"￥4,000～￥4,999"
トラットリア ジュリエーゼ ダ エンメ,東京都中野区鷺宮3-33-4,3.06,3,"￥4,000～￥4,999"
ピッツァ エ バル ピッコロ ツムム,東京都中野区本町4-44-25,3.04,1,"￥3,000～￥3,999"
ママス ピッツァ,東京都中野区松が丘1-2-20,-,1, ～￥999
モグ カフェ,東京都中野区本町4-38-10,3.04,2, ～￥999
ピザダーノ 東中野店,東京都中野区東中野1-54-8,3.00,3, ～￥999
アンクール,東京都中野区東中野2-20-11,-,1,-
ラジャ ヴェッタ 中野店,東京都中野区大和町1-7-14,-,1,"￥1,000～￥1,999"
ドミノピザ 中野新橋店,東京都中野区弥生町2-5-5,-, - ,-
クスクスとピザとワインのお店 セットグー,東京都中野区中野5-53-10,3.06,4,"￥2,000～￥2,999"
ポモ・ドーロ,東京都中野区松が丘1-32-11,3.15,5,"￥4,000～￥4,999"
コルニーチェ,東京都中野区弥生町2-19-16,3.03,8,"￥1,000～￥1,999"
ピッツェリア　ジターリア　ダ　フィリッポ 石神井公園,東京都練馬区石神井町2-13-5,3.75,73,"￥3,000～￥3,999"
ミアボッカ  エミオ石神井公園店,東京都練馬区石神井町4-1-17,3.10,26,"￥2,000～￥2,999"
グラッチェガーデンズ 練馬土支田店,東京都練馬区土支田3-27-22,3.06,11,"￥1,000～￥1,999"
ピザハウス カルダモン,東京都練馬区氷川台4-51-19,3.01,17,"￥1,000～￥1,999"
気楽な器,東京都練馬区中村2-14-12,3.02,3,"￥2,000～￥2,999"
センプレ ピッツァ 石神井公園店,東京都練馬区石神井町3-23-15,3.07,3,-
ピザダイニング アカシ,東京都練馬区練馬1-2-1,3.00,1, ～￥999
無国籍バル KAIKYO 大泉学園店,東京都練馬区東大泉1-30-15,3.05,5,"￥3,000～￥3,999"
アップマーケット,東京都練馬区豊玉中2-28-6,-, - ,-
ピザダーノ 中村橋店,東京都練馬区中村3-23-11,-, - ,-
トラットリア ナティーボ,東京都練馬区田柄1-3-20,3.58,46,"￥4,000～￥4,999"
石窯工房神戸屋 成増店,東京都練馬区旭町3-35-3,3.09,13,-
pizzeriaPERNO,東京都練馬区小竹町1-58-2,3.04,6,"￥2,000～￥2,999"
ピザ・ダーノ 東武練馬店,東京都練馬区北町3-2-12,3.01,2,"￥1,000～￥1,999"
窯蔵,東京都練馬区豊玉北5-5-4,3.51,50,"￥2,000～￥2,999"
石神井カフェ グルニエ,東京都練馬区石神井町3-27-4,3.03,3,"￥1,000～￥1,999"
ナポリの窯 練馬店,東京都練馬区中村3-18-9,3.01,4, ～￥999
ピッコロ ピアッツァ,東京都練馬区石神井町3-18-5,3.02,5,"￥4,000～￥4,999"
